	cellline	drug	response	source
157	DETROIT562_UPPER_AERODIGESTIVE_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8663222322909583	GDSC2
158	AN3CA_ENDOMETRIUM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0019453275803134	GDSC2
159	EBC1_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7226114574218587	GDSC2
160	ECGI10_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8053970735060623	GDSC2
161	CALU6_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8231841361676485	GDSC2
162	ES2_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8057544135204451	GDSC2
163	ES4_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7521870527577356	GDSC2
164	CHP212_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7300184436352332	GDSC2
165	ETK1_BILIARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9145242060830904	GDSC2
166	COLO829_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8597051627021516	GDSC2
167	CORL23_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.916314581330662	GDSC2
168	GCT_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8263194709708251	GDSC2
169	NCIH2373_PLEURA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8328388731026913	GDSC2
170	H2369_PLEURA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9758200671150306	GDSC2
171	RD_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9162132986648556	GDSC2
172	RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8001045878183545	GDSC2
173	CAL78_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.828536618093099	GDSC2
174	EW1_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6443826300956378	GDSC2
175	CAL29_URINARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.785853684638589	GDSC2
176	OE19_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9657291765944028	GDSC2
177	JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6761565775259836	GDSC2
178	PL4_PANCREAS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8236712612040624	GDSC2
179	OVTOKO_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9315942745185574	GDSC2
180	NH12_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6943402123500593	GDSC2
181	A498_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9373960281327252	GDSC2
182	IGROV1_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7905531697902299	GDSC2
183	ASPC1_PANCREAS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9482080127883564	GDSC2
184	SJRH30_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8831703820424659	GDSC2
185	G401_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7641588939594329	GDSC2
186	HUH1_LIVER	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9493085551598344	GDSC2
187	ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6440920010262747	GDSC2
188	COLO792_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.983397037552935	GDSC2
189	EPLC272H_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9572339802115322	GDSC2
190	ESO51_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9262849019797053	GDSC2
191	CFPAC1_PANCREAS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7617293225443336	GDSC2
192	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6596168277544238	GDSC2
193	DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7791447251255187	GDSC2
194	NCIH2591_PLEURA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9267571273641836	GDSC2
195	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6735584673737777	GDSC2
196	ME180_CERVIX	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8289238197047445	GDSC2
197	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8828112183121875	GDSC2
198	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7245339399551061	GDSC2
199	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.662494529509968	GDSC2
200	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8957565686479668	GDSC2
201	EGI1_BILIARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.034376798853997	GDSC2
202	LXF289_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.92402817538756	GDSC2
203	H513_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9220181672977552	GDSC2
204	GB1_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7861468360201288	GDSC2
205	DKMG_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9855920838063486	GDSC2
206	GIMEN_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9081311761374444	GDSC2
207	AU565_BREAST	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8326541720871269	GDSC2
208	G361_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8806621511421204	GDSC2
209	EW16_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.70757762786798	GDSC2
210	LN18_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8777630827391146	GDSC2
211	SNU61_LARGE_INTESTINE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0244693012879125	GDSC2
212	AM38_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.681119180034251	GDSC2
213	DMS53_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7795632587207515	GDSC2
214	NBTU110_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8270302662004868	GDSC2
215	HELA_CERVIX	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9926447738371236	GDSC2
216	NCIH1623_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6940412803122555	GDSC2
217	SW1463_LARGE_INTESTINE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.905031375676432	GDSC2
218	NCIH2122_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8063538907871267	GDSC2
219	LN405_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9496829895284252	GDSC2
220	NCIH2228_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7844012423835672	GDSC2
221	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.5513284114196713	GDSC2
222	SNUC1_LARGE_INTESTINE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9723341213825796	GDSC2
223	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6338398766119052	GDSC2
224	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.759641161646408	GDSC2
225	NCIH1563_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9510569962279292	GDSC2
226	GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8339627203407736	GDSC2
227	CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.5904866240724204	GDSC2
228	HTCC3_THYROID	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9104279544560075	GDSC2
229	KMRC20_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7920616771885148	GDSC2
230	HT1080_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.915089824646086	GDSC2
231	HT3_CERVIX	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8017211477414449	GDSC2
232	EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8419380575832065	GDSC2
233	HCC15_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8657944281266671	GDSC2
234	KP1N_PANCREAS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.855949543029432	GDSC2
235	JHH1_LIVER	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9673328791273544	GDSC2
236	HOP62_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8433439557623501	GDSC2
237	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8391749252819738	GDSC2
238	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.615627125893798	GDSC2
239	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.951291518317449	GDSC2
240	A204_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8609481786694133	GDSC2
241	JIMT1_BREAST	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9482200665122767	GDSC2
242	ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7273498854442461	GDSC2
243	DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9175514155367372	GDSC2
244	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6904546778708573	GDSC2
245	KYSE520_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0134221714050364	GDSC2
246	HUPT4_PANCREAS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7942853845677912	GDSC2
247	KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9006239696954373	GDSC2
248	JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6439147148035181	GDSC2
249	EFM192A_BREAST	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0205537704961665	GDSC2
250	RT4_URINARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8635354175647202	GDSC2
251	KYSE50_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0076572511090502	GDSC2
252	U251MG_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7956249910396149	GDSC2
253	IGR1_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9385680248759426	GDSC2
254	FTC133_THYROID	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.788238744976335	GDSC2
255	CAS1_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9603924117078132	GDSC2
256	HEC1_ENDOMETRIUM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.0027794273696145	GDSC2
257	MFE296_ENDOMETRIUM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9330632479012412	GDSC2
258	M14_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7977604249655534	GDSC2
259	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8310851734003373	GDSC2
260	HT144_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8830183064530593	GDSC2
261	LB996RCC_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6809146914446355	GDSC2
262	IMR5_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6874080256862589	GDSC2
263	HUO9_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6641180560347058	GDSC2
264	OV56_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8948361538201427	GDSC2
265	NCIH446_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8698782958175981	GDSC2
266	NCIH1417_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6876864172163253	GDSC2
267	OAW28_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8401107415503968	GDSC2
268	OVCAR4_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9732809060690566	GDSC2
269	SKNDZ_AUTONOMIC_GANGLIA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6423086812027266	GDSC2
270	NCIH2405_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.919339693474224	GDSC2
271	SW872_SOFT_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7269914740732905	GDSC2
272	SW1573_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8211648536556977	GDSC2
273	RL952_ENDOMETRIUM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.959037740025496	GDSC2
274	TCCSUP_URINARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.857328991453444	GDSC2
275	SKES1_BONE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.609661862700184	GDSC2
276	TT2609C02_THYROID	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8879768567179026	GDSC2
277	WM35_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9029282937880898	GDSC2
278	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7234667394493851	GDSC2
279	RCC10RGB_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.905940481182324	GDSC2
280	SISO_CERVIX	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8636254062705889	GDSC2
281	UMC11_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.941524286824224	GDSC2
282	SKMG1_CENTRAL_NERVOUS_SYSTEM	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9365779809180952	GDSC2
283	SKN3_UPPER_AERODIGESTIVE_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9030961780018276	GDSC2
284	LNCAPCLONEFGC_PROSTATE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7313667841247881	GDSC2
285	NCIH1944_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8241045548030145	GDSC2
286	SW780_URINARY_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8515360383033043	GDSC2
287	OVCA420_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9732724763932852	GDSC2
288	OAW42_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.784588778345852	GDSC2
289	WM278_SKIN	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8422562604199921	GDSC2
290	OACM51_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8379038717181991	GDSC2
291	KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.5480099778158459	GDSC2
292	A704_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8603486655598096	GDSC2
293	MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.879314454562794	GDSC2
294	JHH6_LIVER	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9141146929024924	GDSC2
295	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6768957458775132	GDSC2
296	JHH4_LIVER	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.7991141059886453	GDSC2
297	ESO26_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8494697422185311	GDSC2
298	OE21_OESOPHAGUS	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9715498014334673	GDSC2
299	NCIH1693_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9312721518068308	GDSC2
300	HCC1187_BREAST	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	1.060331055264636	GDSC2
301	HSC4_UPPER_AERODIGESTIVE_TRACT	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8060914018533312	GDSC2
302	LU99A_LUNG	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8704537888093786	GDSC2
303	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8722419933775016	GDSC2
304	MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.873837539309062	GDSC2
305	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.6839592106151009	GDSC2
306	MDAMB231_BREAST	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8920111665922769	GDSC2
307	NCIH2722_PLEURA	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8753761389697716	GDSC2
308	OSRC2_KIDNEY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.8918192641691693	GDSC2
309	NIHOVCAR3_OVARY	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.9841983873801732	GDSC2
310	KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	0.683593767269464	GDSC2
